ID_USUARIO,ID_FAMILIA_USUARIO,UNIDADE,DATA_SOLICITACAO,STATUS DA SOLICITA??O,
148989,98855,CRAS SOBRADINHO II,18/07/2017,DEFERIDO,
1039142,362471,CRAS AREAL,18/07/2017,DEFERIDO,
1039909,363064,CRAS BRAS?LIA,19/07/2017,DEFERIDO,
197524,163511,CRAS ITAPO?,19/07/2017,DEFERIDO,
1039777,302540,CRAS SANTA MARIA,19/07/2017,DEFERIDO,
932658,299054,CRAS ITAPO?,19/07/2017,DEFERIDO,
994117,331308,CRAS GUARA,19/07/2017,DEFERIDO,
918302,292301,CRAS SAMAMBAIA SUL,19/07/2017,DEFERIDO,
904963,286080,CRAS BRAS?LIA,19/07/2017,DEFERIDO,
959913,312900,CRAS BRAZL?NDIA,19/07/2017,DEFERIDO,
554335,264407,CRAS CEILANDIA NORTE,19/07/2017,DEFERIDO,
621480,241998,CRAS GAMA,19/07/2017,DEFERIDO,
628829,179857,CRAS SAMAMBAIA SUL,19/07/2017,DEFERIDO,
671639,363053,CRAS ARAPOANGA,19/07/2017,DEFERIDO,
450964,15722,CRAS SAMAMBAIA SUL,19/07/2017,DEFERIDO,
514405,362964,CRAS SAMAMBAIA SUL,19/07/2017,DEFERIDO,
347718,43413,CRAS ITAPO?,19/07/2017,DEFERIDO,
1039801,362979,CRAS SANTA MARIA,19/07/2017,DEFERIDO,
100576,363317,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
195342,6589,CRAS ESTRUTURAL,20/07/2017,DEFERIDO,
155749,67848,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
198934,163554,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1040079,363169,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
1040302,363321,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
1040235,363284,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
1040098,363186,CRAS P SUL,20/07/2017,DEFERIDO,
1040213,363266,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1040263,363295,CRAS CEILANDIA NORTE,20/07/2017,DEFERIDO,
1040260,363293,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1040241,363286,CRAS ITAPO?,20/07/2017,DEFERIDO,
1027918,354170,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1040374,363370,CRAS P SUL,20/07/2017,DEFERIDO,
1040228,363281,CRAS ITAPO?,20/07/2017,DEFERIDO,
1034460,359001,CRAS CEILANDIA SUL,20/07/2017,DEFERIDO,
998367,333803,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1033140,358069,CRAS GUARA,20/07/2017,DEFERIDO,
1040211,363264,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
1040155,363227,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1040065,363162,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1040065,363162,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1039128,362464,CRAS ARAPOANGA,20/07/2017,DEFERIDO,
1039646,263326,CRAS SAMAMBAIA EXPANS?O,20/07/2017,DEFERIDO,
1030070,355782,CRAS NUCLEO BANDEIRANTE,20/07/2017,DEFERIDO,
976443,321924,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
946542,306054,CRAS SANTA MARIA,20/07/2017,DEFERIDO,
982515,325347,CRAS SOBRADINHO,20/07/2017,DEFERIDO,
965213,315803,CRAS BRAS?LIA,20/07/2017,DEFERIDO,
1000268,334815,CRAS BRAS?LIA,20/07/2017,DEFERIDO,
1008449,363149,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1021240,363184,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
1003878,363332,CRAS CEILANDIA SUL,20/07/2017,DEFERIDO,
854771,263689,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
884659,276676,CRAS ESTRUTURAL,20/07/2017,DEFERIDO,
850011,261472,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
914402,290385,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
914402,290385,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
911780,289146,CRAS NUCLEO BANDEIRANTE,20/07/2017,DEFERIDO,
679008,244429,CRAS ARAPOANGA,20/07/2017,DEFERIDO,
705129,245539,CRAS PARANO?,20/07/2017,DEFERIDO,
710942,26504,CRAS CEILANDIA NORTE,20/07/2017,DEFERIDO,
765224,122868,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
782806,91949,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
770942,123126,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
772769,29060,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
624924,242147,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
620608,179523,CRAS CEILANDIA NORTE,20/07/2017,DEFERIDO,
594851,240877,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
618695,363326,CRAS BRAS?LIA,20/07/2017,DEFERIDO,
639162,242738,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
649438,180686,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
643525,211727,CRAS SOBRADINHO II,20/07/2017,DEFERIDO,
661716,24426,CRAS RECANTO DAS EMAS,20/07/2017,DEFERIDO,
676294,363234,CRAS CEILANDIA SUL,20/07/2017,DEFERIDO,
443531,141006,CRAS BRAZL?NDIA,20/07/2017,DEFERIDO,
578130,209092,CRAS PLANALTINA,20/07/2017,DEFERIDO,
187256,37933,CRAS ESTRUTURAL,20/07/2017,DEFERIDO,
248660,102594,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
212276,288148,CRAS ITAPO?,20/07/2017,DEFERIDO,
213651,352389,CRAS ARAPOANGA,20/07/2017,DEFERIDO,
278793,9537,CRAS PLANALTINA,20/07/2017,DEFERIDO,
331313,363210,CRAS GAMA,20/07/2017,DEFERIDO,
1304,62788,CRAS SOBRADINHO,20/07/2017,DEFERIDO,
43982,322433,CRAS ARAPOANGA,20/07/2017,DEFERIDO,
8771,94265,CRAS SANTA MARIA,20/07/2017,DEFERIDO,
74820,2532,CRAS SOBRADINHO II,20/07/2017,DEFERIDO,
55659,269802,CRAS SAMAMBAIA SUL,20/07/2017,DEFERIDO,
1040668,363574,CRAS SOBRADINHO II,21/07/2017,DEFERIDO,
173660,99744,CRAS RECANTO DAS EMAS,21/07/2017,DEFERIDO,
1040627,363548,CRAS P SUL,21/07/2017,DEFERIDO,
1004920,337530,CRAS PLANALTINA,21/07/2017,DEFERIDO,
1040576,363517,CRAS SAMAMBAIA SUL,21/07/2017,DEFERIDO,
943606,304624,CRAS SANTA MARIA,21/07/2017,DEFERIDO,
1018885,347811,CRAS SAMAMBAIA SUL,21/07/2017,DEFERIDO,
1018885,347811,CRAS SAMAMBAIA SUL,21/07/2017,DEFERIDO,
801316,92792,CRAS SAMAMBAIA SUL,21/07/2017,DEFERIDO,
800159,218256,CRAS PLANALTINA,21/07/2017,DEFERIDO,
923888,294865,CRAS SANTA MARIA,21/07/2017,DEFERIDO,
657001,118264,CRAS SAMAMBAIA SUL,21/07/2017,DEFERIDO,
362386,75208,CRAS VARJ?O,21/07/2017,DEFERIDO,
44404,363477,CRAS AREAL,21/07/2017,DEFERIDO,
112984,97687,CRAS FERCAL,21/07/2017,DEFERIDO,
1040479,363445,CRAS AREAL,21/07/2017,DEFERIDO,
1040888,363718,CRAS SAMAMBAIA SUL,24/07/2017,DEFERIDO,
83914,159610,CRAS ITAPO?,24/07/2017,DEFERIDO,
1041038,363822,CRAS PARANO?,24/07/2017,DEFERIDO,
1040969,363780,CRAS RIACHO FUNDO II,24/07/2017,DEFERIDO,
1040857,363702,CRAS SOBRADINHO II,24/07/2017,DEFERIDO,
1040911,363736,CRAS SAO SEBASTI?O,24/07/2017,DEFERIDO,
1040909,363735,CRAS GAMA,24/07/2017,DEFERIDO,
1040877,363711,CRAS CEILANDIA NORTE,24/07/2017,DEFERIDO,
1041004,363804,CRAS RIACHO FUNDO II,24/07/2017,DEFERIDO,
1040803,363665,CRAS SOBRADINHO II,24/07/2017,DEFERIDO,
1040947,363762,CRAS SAMAMBAIA SUL,24/07/2017,DEFERIDO,
1039640,362870,CRAS P SUL,24/07/2017,DEFERIDO,
1019504,16958,CRAS SAO SEBASTI?O,24/07/2017,DEFERIDO,
996459,332848,CRAS SAO SEBASTI?O,24/07/2017,DEFERIDO,
865471,363761,CRAS SAMAMBAIA SUL,24/07/2017,DEFERIDO,
822568,219286,CRAS TAGUATINGA NORTE,24/07/2017,DEFERIDO,
879065,274252,CRAS GUARA,24/07/2017,DEFERIDO,
857841,265154,CRAS SAMAMBAIA SUL,24/07/2017,DEFERIDO,
943953,304771,CRAS ITAPO?,24/07/2017,DEFERIDO,
685963,213469,CRAS PLANALTINA,24/07/2017,DEFERIDO,
747931,59318,CRAS ITAPO?,24/07/2017,DEFERIDO,
766955,122923,CRAS SAMAMBAIA SUL,24/07/2017,DEFERIDO,
773642,248387,CRAS ITAPO?,24/07/2017,DEFERIDO,
770862,123122,CRAS SANTA MARIA,24/07/2017,DEFERIDO,
841143,257769,CRAS SOBRADINHO,24/07/2017,DEFERIDO,
612717,179196,CRAS SAMAMBAIA EXPANS?O,24/07/2017,DEFERIDO,
611816,147841,CRAS SANTA MARIA,24/07/2017,DEFERIDO,
620515,148184,CRAS TAGUATINGA NORTE,24/07/2017,DEFERIDO,
439659,203525,CRAS GAMA,24/07/2017,DEFERIDO,
439659,203525,CRAS GAMA,24/07/2017,DEFERIDO,
445670,203732,CRAS SAMAMBAIA SUL,24/07/2017,DEFERIDO,
444558,363682,CRAS GAMA,24/07/2017,DEFERIDO,
441661,172281,CRAS SOBRADINHO II,24/07/2017,DEFERIDO,
480978,142542,CRAS VARJ?O,24/07/2017,DEFERIDO,
478309,48363,CRAS TAGUATINGA NORTE,24/07/2017,DEFERIDO,
480667,16958,CRAS SAO SEBASTI?O,24/07/2017,DEFERIDO,
535030,207277,CRAS P SUL,24/07/2017,DEFERIDO,
409240,171099,CRAS SOBRADINHO II,24/07/2017,DEFERIDO,
72501,264367,CRAS CEILANDIA SUL,24/07/2017,DEFERIDO,
1040903,363731,CRAS GAMA,24/07/2017,DEFERIDO,
1041119,363875,CRAS GUARA,25/07/2017,DEFERIDO,
1041119,363875,CRAS GUARA,25/07/2017,DEFERIDO,
1041180,363929,CRAS SAO SEBASTI?O,25/07/2017,DEFERIDO,
1041180,363929,CRAS SAO SEBASTI?O,25/07/2017,DEFERIDO,
1041318,364034,CRAS CEILANDIA NORTE,25/07/2017,DEFERIDO,
1041162,100255,CRAS P SUL,25/07/2017,DEFERIDO,
1041246,363986,CRAS CEILANDIA NORTE,25/07/2017,DEFERIDO,
1040783,363637,CRAS SAO SEBASTI?O,25/07/2017,DEFERIDO,
1039754,362949,CRAS PLANALTINA,25/07/2017,DEFERIDO,
1041137,363895,CRAS RIACHO FUNDO II,25/07/2017,DEFERIDO,
942737,242216,CRAS P SUL,25/07/2017,DEFERIDO,
969890,318250,CRAS CEILANDIA NORTE,25/07/2017,DEFERIDO,
1008128,339689,CRAS VARJ?O,25/07/2017,DEFERIDO,
1020693,349144,CRAS PARANO?,25/07/2017,DEFERIDO,
1013878,344095,CRAS GAMA,25/07/2017,DEFERIDO,
1017899,347017,CRAS TAGUATINGA NORTE,25/07/2017,DEFERIDO,
1003512,336766,CRAS GUARA,25/07/2017,DEFERIDO,
844896,259290,CRAS SAMAMBAIA SUL,25/07/2017,DEFERIDO,
856648,342746,CRAS FERCAL,25/07/2017,DEFERIDO,
862504,267026,CRAS SAMAMBAIA SUL,25/07/2017,DEFERIDO,
901519,284458,CRAS RIACHO FUNDO II,25/07/2017,DEFERIDO,
902804,285067,CRAS PLANALTINA,25/07/2017,DEFERIDO,
935000,300338,CRAS CEILANDIA SUL,25/07/2017,DEFERIDO,
677252,150560,CRAS CEILANDIA SUL,25/07/2017,DEFERIDO,
705321,151703,CRAS SANTA MARIA,25/07/2017,DEFERIDO,
770844,216971,CRAS ARAPOANGA,25/07/2017,DEFERIDO,
783703,60870,CRAS CEILANDIA SUL,25/07/2017,DEFERIDO,
800113,249510,CRAS SAO SEBASTI?O,25/07/2017,DEFERIDO,
640966,211628,CRAS SAMAMBAIA SUL,25/07/2017,DEFERIDO,
498954,174509,CRAS PLANALTINA,25/07/2017,DEFERIDO,
533542,238301,CRAS ITAPO?,25/07/2017,DEFERIDO,
8528,94257,CRAS P SUL,25/07/2017,DEFERIDO,
152145,193217,CRAS CEILANDIA SUL,25/07/2017,DEFERIDO,
195012,6573,CRAS ITAPO?,25/07/2017,DEFERIDO,
204023,363883,CRAS CEILANDIA NORTE,25/07/2017,DEFERIDO,
1041614,364243,CRAS ARAPOANGA,26/07/2017,DEFERIDO,
184811,37846,CRAS P SUL,26/07/2017,DEFERIDO,
1041503,364166,CRAS RIACHO FUNDO I,26/07/2017,DEFERIDO,
1024665,351965,CRAS ITAPO?,26/07/2017,DEFERIDO,
1041483,364153,CRAS ESTRUTURAL,26/07/2017,DEFERIDO,
1041470,317766,CRAS PLANALTINA,26/07/2017,DEFERIDO,
1041470,317766,CRAS PLANALTINA,26/07/2017,DEFERIDO,
1041502,364165,CRAS SANTA MARIA,26/07/2017,DEFERIDO,
1041475,364150,CRAS PLANALTINA,26/07/2017,DEFERIDO,
964141,315213,CRAS PLANALTINA,26/07/2017,DEFERIDO,
1014919,344863,CRAS RIACHO FUNDO I,26/07/2017,DEFERIDO,
1005467,337844,CRAS CEILANDIA SUL,26/07/2017,DEFERIDO,
994353,331433,CRAS TAGUATINGA NORTE,26/07/2017,DEFERIDO,
841595,257968,CRAS RIACHO FUNDO I,26/07/2017,DEFERIDO,
896196,281933,CRAS PLANALTINA,26/07/2017,DEFERIDO,
933715,299669,CREAS TAGUATINGA ,26/07/2017,DEFERIDO,
756198,153943,CRAS BRAS?LIA,26/07/2017,DEFERIDO,
778920,217310,CRAS SAO SEBASTI?O,26/07/2017,DEFERIDO,
602663,147437,CRAS PLANALTINA,26/07/2017,DEFERIDO,
640722,86012,CRAS SOBRADINHO II,26/07/2017,DEFERIDO,
645300,211788,CRAS P SUL,26/07/2017,DEFERIDO,
627646,242277,CRAS GUARA,26/07/2017,DEFERIDO,
472050,110656,CRAS FERCAL,26/07/2017,DEFERIDO,
471152,337839,CRAS PLANALTINA,26/07/2017,DEFERIDO,
482217,364093,CRAS ARAPOANGA,26/07/2017,DEFERIDO,
240504,133846,CRAS RIACHO FUNDO II,26/07/2017,DEFERIDO,
109875,304681,CRAS CEILANDIA NORTE,26/07/2017,DEFERIDO,
177554,131518,CRAS P SUL,26/07/2017,DEFERIDO,
1041437,364127,CRAS GUARA,26/07/2017,DEFERIDO,
1041875,364414,CRAS P SUL,27/07/2017,DEFERIDO,
207949,390428,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
1041831,364377,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
1041923,364441,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
1041769,364342,CRAS ARAPOANGA,27/07/2017,DEFERIDO,
1041895,364428,CRAS CEILANDIA NORTE,27/07/2017,DEFERIDO,
1011199,342140,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
1042000,364503,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
1042002,364496,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
988146,328323,CRAS NUCLEO BANDEIRANTE,27/07/2017,DEFERIDO,
957375,311630,CRAS SAMAMBAIA SUL,27/07/2017,DEFERIDO,
974557,320895,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
1003796,336937,CRAS PLANALTINA,27/07/2017,DEFERIDO,
1003796,336937,CRAS PLANALTINA,27/07/2017,DEFERIDO,
991790,330114,CRAS SAMAMBAIA SUL,27/07/2017,DEFERIDO,
876923,273356,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
700503,214041,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
745457,122072,CRAS VARJ?O,27/07/2017,DEFERIDO,
768979,216896,CRAS SANTA MARIA,27/07/2017,DEFERIDO,
788786,123892,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
548651,364516,CRAS CEILANDIA NORTE,27/07/2017,DEFERIDO,
597249,21729,CRAS PLANALTINA,27/07/2017,DEFERIDO,
570640,360692,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
631844,117174,CRAS ARAPOANGA,27/07/2017,DEFERIDO,
649129,55196,CRAS SANTA MARIA,27/07/2017,DEFERIDO,
667408,181442,CRAS GAMA,27/07/2017,DEFERIDO,
662302,86931,CRAS SAMAMBAIA SUL,27/07/2017,DEFERIDO,
649879,86391,CRAS P SUL,27/07/2017,DEFERIDO,
377278,364484,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
440213,15323,CRAS ARAPOANGA,27/07/2017,DEFERIDO,
478196,236041,CRAS NUCLEO BANDEIRANTE,27/07/2017,DEFERIDO,
450469,203903,CRAS SANTA MARIA,27/07/2017,DEFERIDO,
478529,364472,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
519270,49974,CRAS SOBRADINHO,27/07/2017,DEFERIDO,
507913,237257,CRAS SAO SEBASTI?O,27/07/2017,DEFERIDO,
187765,100315,CRAS RIACHO FUNDO II,27/07/2017,DEFERIDO,
215208,364429,CRAS SOBRADINHO,27/07/2017,DEFERIDO,
295912,364469,CRAS SAMAMBAIA SUL,27/07/2017,DEFERIDO,
294381,370565,CRAS PLANALTINA,27/07/2017,DEFERIDO,
271260,197597,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
394944,139255,CRAS SOBRADINHO II,27/07/2017,DEFERIDO,
394944,139255,CRAS SOBRADINHO II,27/07/2017,DEFERIDO,
364152,330093,CRAS SAO SEBASTI?O,27/07/2017,DEFERIDO,
366010,169511,CRAS SAMAMBAIA SUL,27/07/2017,DEFERIDO,
19519,364347,CRAS BRAZL?NDIA,27/07/2017,DEFERIDO,
115715,129324,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
207949,390428,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
1041733,275637,CRAS RECANTO DAS EMAS,27/07/2017,DEFERIDO,
1042131,364590,CRAS SAO SEBASTI?O,28/07/2017,DEFERIDO,
36430,158140,CRAS SAMAMBAIA SUL,28/07/2017,DEFERIDO,
1028432,354584,CRAS RIACHO FUNDO I,28/07/2017,DEFERIDO,
1032063,357262,CRAS NUCLEO BANDEIRANTE,28/07/2017,DEFERIDO,
1027334,353781,CRAS PLANALTINA,28/07/2017,DEFERIDO,
996266,332745,CRAS ARAPOANGA,28/07/2017,DEFERIDO,
813740,156463,CRAS ARAPOANGA,28/07/2017,DEFERIDO,
954076,309879,CRAS RIACHO FUNDO II,28/07/2017,DEFERIDO,
692348,25739,CRAS ARAPOANGA,28/07/2017,DEFERIDO,
734149,246741,CRAS RECANTO DAS EMAS,28/07/2017,DEFERIDO,
621098,22730,CRAS SANTA MARIA,28/07/2017,DEFERIDO,
620265,22699,CRAS SAMAMBAIA SUL,28/07/2017,DEFERIDO,
638629,54804,CRAS SAMAMBAIA SUL,28/07/2017,DEFERIDO,
506458,364564,CRAS CEILANDIA NORTE,28/07/2017,DEFERIDO,
285442,72575,CRAS ARAPOANGA,28/07/2017,DEFERIDO,
280358,197891,CRAS NUCLEO BANDEIRANTE,28/07/2017,DEFERIDO,
270304,269838,CRAS FERCAL,28/07/2017,DEFERIDO,
412409,139895,CRAS SAO SEBASTI?O,28/07/2017,DEFERIDO,
72232,127950,CRAS ITAPO?,28/07/2017,DEFERIDO,
50483,324719,CRAS SAMAMBAIA SUL,28/07/2017,DEFERIDO,
37304,364603,CRAS SAO SEBASTI?O,28/07/2017,DEFERIDO,
1027851,354123,CRAS ITAPO?,28/07/2017,DEFERIDO,
1042501,364880,CRAS TAGUATINGA NORTE,31/07/2017,DEFERIDO,
110799,191881,CRAS TAGUATINGA NORTE,31/07/2017,DEFERIDO,
1042628,364953,CRAS RIACHO FUNDO II,31/07/2017,DEFERIDO,
1027971,354223,CRAS PLANALTINA,31/07/2017,DEFERIDO,
1042571,364927,CRAS RECANTO DAS EMAS,31/07/2017,DEFERIDO,
1042450,260939,CRAS P SUL,31/07/2017,DEFERIDO,
1030793,356377,CRAS SANTA MARIA,31/07/2017,DEFERIDO,
1042570,364926,CRAS CEILANDIA SUL,31/07/2017,DEFERIDO,
1037454,361253,CRAS SAMAMBAIA EXPANS?O,31/07/2017,DEFERIDO,
1042522,364891,CRAS SAO SEBASTI?O,31/07/2017,DEFERIDO,
1042544,364907,CRAS ESTRUTURAL,31/07/2017,DEFERIDO,
1015924,345553,CRAS SAMAMBAIA SUL,31/07/2017,DEFERIDO,
1006160,338224,CRAS RIACHO FUNDO I,31/07/2017,DEFERIDO,
1006160,338224,CRAS RIACHO FUNDO I,31/07/2017,DEFERIDO,
1013575,343910,CRAS PARANO?,31/07/2017,DEFERIDO,
1001968,335787,CRAS SANTA MARIA,31/07/2017,DEFERIDO,
1016051,345661,CRAS CEILANDIA NORTE,31/07/2017,DEFERIDO,
838730,256756,CRAS P SUL,31/07/2017,DEFERIDO,
847247,260287,CRAS SAO SEBASTI?O,31/07/2017,DEFERIDO,
815530,125136,CRAS ITAPO?,31/07/2017,DEFERIDO,
880941,275066,CRAS SAMAMBAIA SUL,31/07/2017,DEFERIDO,
668863,56056,CRAS P SUL,31/07/2017,DEFERIDO,
725631,121185,CRAS CEILANDIA NORTE,31/07/2017,DEFERIDO,
725631,121185,CRAS CEILANDIA NORTE,31/07/2017,DEFERIDO,
731516,274792,CRAS PLANALTINA,31/07/2017,DEFERIDO,
797948,124285,CRAS P SUL,31/07/2017,DEFERIDO,
567227,83011,CRAS SOBRADINHO,31/07/2017,DEFERIDO,
576885,20823,CRAS CEILANDIA SUL,31/07/2017,DEFERIDO,
427948,335693,CRAS SOBRADINHO,31/07/2017,DEFERIDO,
448881,47147,CRAS CEILANDIA NORTE,31/07/2017,DEFERIDO,
485992,308604,CRAS RIACHO FUNDO I,31/07/2017,DEFERIDO,
215693,226636,CRAS CEILANDIA NORTE,31/07/2017,DEFERIDO,
245598,196647,CRAS P SUL,31/07/2017,DEFERIDO,
323229,364937,CRAS ITAPO?,31/07/2017,DEFERIDO,
317391,271380,CRAS CEILANDIA SUL,31/07/2017,DEFERIDO,
409258,108258,CRAS SANTA MARIA,31/07/2017,DEFERIDO,
18206,188838,CRAS ITAPO?,31/07/2017,DEFERIDO,
18207,188838,CRAS ITAPO?,31/07/2017,DEFERIDO,
85038,364924,CRAS SANTA MARIA,31/07/2017,DEFERIDO,
1042677,364984,CRAS SOBRADINHO II,31/07/2017,DEFERIDO,
1042908,365160,CRAS SAMAMBAIA SUL,01/08/2017,DEFERIDO,
181381,365163,CRAS ITAPO?,01/08/2017,DEFERIDO,
1042962,365195,CRAS ITAPO?,01/08/2017,DEFERIDO,
1042981,365205,CRAS ITAPO?,01/08/2017,DEFERIDO,
1042738,275240,CRAS PLANALTINA,01/08/2017,DEFERIDO,
1042931,365174,CRAS CEILANDIA NORTE,01/08/2017,DEFERIDO,
1042912,365161,CRAS RIACHO FUNDO II,01/08/2017,DEFERIDO,
1042527,364894,CRAS PLANALTINA,01/08/2017,DEFERIDO,
1042776,339620,CRAS GAMA,01/08/2017,DEFERIDO,
1031355,356782,CRAS ITAPO?,01/08/2017,DEFERIDO,
1042904,365158,CRAS ITAPO?,01/08/2017,DEFERIDO,
1042904,365158,CRAS ITAPO?,01/08/2017,DEFERIDO,
1043027,365231,CRAS CEILANDIA NORTE,01/08/2017,DEFERIDO,
933786,299713,CRAS PLANALTINA,01/08/2017,DEFERIDO,
910312,288405,CRAS PLANALTINA,01/08/2017,DEFERIDO,
930399,297903,CRAS ARAPOANGA,01/08/2017,DEFERIDO,
1019850,348514,CRAS P SUL,01/08/2017,DEFERIDO,
1020343,348877,CRAS PARANO?,01/08/2017,DEFERIDO,
823192,31460,CRAS PARANO?,01/08/2017,DEFERIDO,
868167,269480,CRAS SAO SEBASTI?O,01/08/2017,DEFERIDO,
739636,365162,CRAS GAMA,01/08/2017,DEFERIDO,
757655,122556,CRAS SAMAMBAIA SUL,01/08/2017,DEFERIDO,
794418,92457,CRAS ARAPOANGA,01/08/2017,DEFERIDO,
771649,60318,CRAS SAO SEBASTI?O,01/08/2017,DEFERIDO,
807272,187427,CRAS PLANALTINA,01/08/2017,DEFERIDO,
709793,57699,CRAS PLANALTINA,01/08/2017,DEFERIDO,
727340,183925,CRAS GAMA,01/08/2017,DEFERIDO,
742044,90161,CRAS P SUL,01/08/2017,DEFERIDO,
568534,208691,CRAS GAMA,01/08/2017,DEFERIDO,
584207,178042,CRAS AREAL,01/08/2017,DEFERIDO,
601157,115864,CRAS NUCLEO BANDEIRANTE,01/08/2017,DEFERIDO,
464289,47746,CREAS ESTRUTURAL,01/08/2017,DEFERIDO,
508484,49523,CRAS SAMAMBAIA SUL,01/08/2017,DEFERIDO,
230228,360836,CRAS CEILANDIA NORTE,01/08/2017,DEFERIDO,
328868,273275,CRAS AREAL,01/08/2017,DEFERIDO,
125810,365085,CRAS SANTA MARIA,01/08/2017,DEFERIDO,
1042755,365054,CRAS SOBRADINHO,01/08/2017,DEFERIDO,
1043048,203161,CRAS TAGUATINGA NORTE,02/08/2017,DEFERIDO,
57449,365334,CRAS SANTA MARIA,02/08/2017,DEFERIDO,
1043189,365335,CRAS CEILANDIA NORTE,02/08/2017,DEFERIDO,
1043558,365583,CRAS BRAZL?NDIA,02/08/2017,DEFERIDO,
1043298,365393,CRAS SAMAMBAIA SUL,02/08/2017,DEFERIDO,
1043396,365470,CRAS CEILANDIA NORTE,02/08/2017,DEFERIDO,
1043144,365308,CRAS P SUL,02/08/2017,DEFERIDO,
1043063,187401,CRAS SAO SEBASTI?O,02/08/2017,DEFERIDO,
1027033,353583,CRAS PARANO?,02/08/2017,DEFERIDO,
1043257,365367,CRAS SAMAMBAIA EXPANS?O,02/08/2017,DEFERIDO,
1043518,365559,CRAS BRAZL?NDIA,02/08/2017,DEFERIDO,
1022195,350271,CRAS RIACHO FUNDO I,02/08/2017,DEFERIDO,
1009035,340400,CRAS AREAL,02/08/2017,DEFERIDO,
1016688,346106,CRAS RIACHO FUNDO II,02/08/2017,DEFERIDO,
1015966,345595,CRAS BRAZL?NDIA,02/08/2017,DEFERIDO,
1043278,365380,CRAS PLANALTINA,02/08/2017,DEFERIDO,
1043057,365258,CRAS PLANALTINA,02/08/2017,DEFERIDO,
1043361,365438,CRAS CEILANDIA NORTE,02/08/2017,DEFERIDO,
990391,167836,CRAS SAO SEBASTI?O,02/08/2017,DEFERIDO,
875215,272603,CRAS SAMAMBAIA SUL,02/08/2017,DEFERIDO,
879114,274276,CRAS SANTA MARIA,02/08/2017,DEFERIDO,
920901,293497,CRAS TAGUATINGA NORTE,02/08/2017,DEFERIDO,
750181,59412,CRAS BRAZL?NDIA,02/08/2017,DEFERIDO,
754378,185082,CRAS P SUL,02/08/2017,DEFERIDO,
781065,60722,CRAS SAO SEBASTI?O,02/08/2017,DEFERIDO,
826261,251079,CRAS SAMAMBAIA EXPANS?O,02/08/2017,DEFERIDO,
676408,25082,CRAS PLANALTINA,02/08/2017,DEFERIDO,
595566,115632,CRAS SAMAMBAIA SUL,02/08/2017,DEFERIDO,
629981,179898,CRAS PARANO?,02/08/2017,DEFERIDO,
455751,365299,CRAS SANTA MARIA,02/08/2017,DEFERIDO,
